MMDDHH	SIN_mg/cm3/h	STP_oC	SWC	SWP_MPa	pH
050420	1.81E-04	19.6	0.25	-4.51E-02	3.7
050421	1.81E-04	19.6	0.25	-4.51E-02	3.7
050422	1.81E-04	19.6	0.25	-4.51E-02	3.7
050423	1.81E-04	19.6	0.25	-4.51E-02	3.7
050424	1.81E-04	19.6	0.25	-4.51E-02	3.7
050501	1.81E-04	19.6	0.25	-4.51E-02	3.7
050502	1.81E-04	19.6	0.25	-4.51E-02	3.7
050503	1.81E-04	19.6	0.25	-4.51E-02	3.7
050504	1.81E-04	19.6	0.25	-4.51E-02	3.7
050505	1.81E-04	19.6	0.25	-4.51E-02	3.7
050506	1.81E-04	19.6	0.25	-4.51E-02	3.7
050507	1.81E-04	19.6	0.25	-4.51E-02	3.7
050508	1.81E-04	19.6	0.25	-4.51E-02	3.7
050509	1.81E-04	19.6	0.25	-4.51E-02	3.7
050510	1.81E-04	19.6	0.25	-4.51E-02	3.7
050511	1.81E-04	19.6	0.25	-4.51E-02	3.7
050512	1.81E-04	19.6	0.25	-4.51E-02	3.7
050513	1.81E-04	19.6	0.25	-4.51E-02	3.7
050514	1.81E-04	19.6	0.25	-4.51E-02	3.7
050515	1.81E-04	19.6	0.25	-4.51E-02	3.7
050516	1.81E-04	19.6	0.25	-4.51E-02	3.7
050517	1.81E-04	19.6	0.25	-4.51E-02	3.7
050518	1.81E-04	19.6	0.25	-4.51E-02	3.7
050519	1.81E-04	19.6	0.25	-4.51E-02	3.7
050520	1.81E-04	19.6	0.25	-4.51E-02	3.7
050521	1.81E-04	19.6	0.25	-4.51E-02	3.7
050522	1.81E-04	19.6	0.25	-4.51E-02	3.7
050523	1.81E-04	19.6	0.25	-4.51E-02	3.7
050524	1.81E-04	19.6	0.25	-4.51E-02	3.7
050601	1.81E-04	19.6	0.25	-4.51E-02	3.7
050602	1.81E-04	19.6	0.25	-4.51E-02	3.7
050603	1.81E-04	19.6	0.25	-4.51E-02	3.7
050604	1.81E-04	19.6	0.25	-4.51E-02	3.7
050605	1.81E-04	19.6	0.25	-4.51E-02	3.7
050606	1.81E-04	19.6	0.25	-4.51E-02	3.7
050607	1.81E-04	19.6	0.25	-4.51E-02	3.7
050608	1.81E-04	19.6	0.25	-4.51E-02	3.7
050609	1.81E-04	19.6	0.25	-4.51E-02	3.7
050610	1.81E-04	19.6	0.25	-4.51E-02	3.7
050611	1.81E-04	19.6	0.25	-4.51E-02	3.7
050612	1.81E-04	19.6	0.25	-4.51E-02	3.7
050613	1.81E-04	19.6	0.25	-4.51E-02	3.7
050614	1.81E-04	19.6	0.25	-4.51E-02	3.7
050615	1.81E-04	19.6	0.25	-4.51E-02	3.7
050616	1.81E-04	19.6	0.25	-4.51E-02	3.7
050617	1.81E-04	19.6	0.25	-4.51E-02	3.7
050618	1.81E-04	19.6	0.25	-4.51E-02	3.7
050619	1.81E-04	19.6	0.25	-4.51E-02	3.7
050620	1.81E-04	19.6	0.25	-4.51E-02	3.7
050621	1.81E-04	19.6	0.25	-4.51E-02	3.7
050622	1.81E-04	19.6	0.25	-4.51E-02	3.7
050623	1.81E-04	19.6	0.25	-4.51E-02	3.7
050624	1.81E-04	19.6	0.25	-4.51E-02	3.7
050701	1.81E-04	19.6	0.25	-4.51E-02	3.7
050702	1.81E-04	19.6	0.25	-4.51E-02	3.7
050703	1.81E-04	19.6	0.25	-4.51E-02	3.7
050704	1.81E-04	19.6	0.25	-4.51E-02	3.7
050705	1.81E-04	19.6	0.25	-4.51E-02	3.7
050706	1.81E-04	19.6	0.25	-4.51E-02	3.7
050707	1.81E-04	19.6	0.25	-4.51E-02	3.7
050708	1.81E-04	19.6	0.25	-4.51E-02	3.7
050709	1.81E-04	19.6	0.25	-4.51E-02	3.7
050710	1.81E-04	19.6	0.25	-4.51E-02	3.7
050711	1.81E-04	19.6	0.25	-4.51E-02	3.7
050712	1.81E-04	19.6	0.25	-4.51E-02	3.7
050713	1.81E-04	19.6	0.25	-4.51E-02	3.7
050714	1.81E-04	19.6	0.25	-4.51E-02	3.7
050715	1.81E-04	19.6	0.25	-4.51E-02	3.7
050716	1.81E-04	19.6	0.25	-4.51E-02	3.7
050717	1.81E-04	19.6	0.25	-4.51E-02	3.7
050718	1.81E-04	19.6	0.25	-4.51E-02	3.7
050719	1.81E-04	19.6	0.25	-4.51E-02	3.7
050720	1.81E-04	19.6	0.25	-4.51E-02	3.7
050721	1.81E-04	19.6	0.25	-4.51E-02	3.7
050722	1.81E-04	19.6	0.25	-4.51E-02	3.7
050723	1.81E-04	19.6	0.25	-4.51E-02	3.7
050724	1.81E-04	19.6	0.25	-4.51E-02	3.7
050801	1.81E-04	19.6	0.25	-4.51E-02	3.7
050802	1.81E-04	19.6	0.25	-4.51E-02	3.7
050803	1.81E-04	19.6	0.25	-4.51E-02	3.7
050804	1.81E-04	19.6	0.25	-4.51E-02	3.7
050805	1.81E-04	19.6	0.25	-4.51E-02	3.7
050806	1.81E-04	19.6	0.25	-4.51E-02	3.7
050807	1.81E-04	19.6	0.25	-4.51E-02	3.7
050808	1.81E-04	19.6	0.25	-4.51E-02	3.7
050809	1.81E-04	19.6	0.25	-4.51E-02	3.7
050810	1.81E-04	19.6	0.25	-4.51E-02	3.7
050811	1.81E-04	19.6	0.25	-4.51E-02	3.7
050812	1.81E-04	19.6	0.25	-4.51E-02	3.7
050813	1.81E-04	19.6	0.25	-4.51E-02	3.7
050814	1.81E-04	19.6	0.25	-4.51E-02	3.7
050815	1.81E-04	19.6	0.25	-4.51E-02	3.7
050816	1.81E-04	19.6	0.25	-4.51E-02	3.7
050817	1.81E-04	19.6	0.25	-4.51E-02	3.7
050818	1.81E-04	19.6	0.25	-4.51E-02	3.7
050819	1.81E-04	19.6	0.25	-4.51E-02	3.7
050820	1.81E-04	19.6	0.25	-4.51E-02	3.7
050821	1.81E-04	19.6	0.25	-4.51E-02	3.7
050822	1.81E-04	19.6	0.25	-4.51E-02	3.7
050823	1.81E-04	19.6	0.25	-4.51E-02	3.7
050824	1.81E-04	19.6	0.25	-4.51E-02	3.7
050901	1.81E-04	19.6	0.25	-4.51E-02	3.7
050902	1.81E-04	19.6	0.25	-4.51E-02	3.7
050903	1.81E-04	19.6	0.25	-4.51E-02	3.7
050904	1.81E-04	19.6	0.25	-4.51E-02	3.7
050905	1.81E-04	19.6	0.25	-4.51E-02	3.7
050906	1.81E-04	19.6	0.25	-4.51E-02	3.7
050907	1.81E-04	19.6	0.25	-4.51E-02	3.7
050908	1.81E-04	19.6	0.25	-4.51E-02	3.7
050909	1.81E-04	19.6	0.25	-4.51E-02	3.7
050910	1.81E-04	19.6	0.25	-4.51E-02	3.7
050911	1.81E-04	19.6	0.25	-4.51E-02	3.7
050912	1.81E-04	19.6	0.25	-4.51E-02	3.7
050913	1.81E-04	19.6	0.25	-4.51E-02	3.7
050914	1.81E-04	19.6	0.25	-4.51E-02	3.7
050915	1.81E-04	19.6	0.25	-4.51E-02	3.7
050916	1.81E-04	19.6	0.25	-4.51E-02	3.7
050917	1.81E-04	19.6	0.25	-4.51E-02	3.7
050918	1.81E-04	19.6	0.25	-4.51E-02	3.7
050919	1.81E-04	19.6	0.25	-4.51E-02	3.7
050920	1.81E-04	19.6	0.25	-4.51E-02	3.7
050921	1.81E-04	19.6	0.25	-4.51E-02	3.7
050922	1.81E-04	19.6	0.25	-4.51E-02	3.7
050923	1.81E-04	19.6	0.25	-4.51E-02	3.7
050924	1.81E-04	19.6	0.25	-4.51E-02	3.7
051001	1.81E-04	19.6	0.25	-4.51E-02	3.7
051002	1.81E-04	19.6	0.25	-4.51E-02	3.7
051003	1.81E-04	19.6	0.25	-4.51E-02	3.7
051004	1.81E-04	19.6	0.25	-4.51E-02	3.7
051005	1.81E-04	19.6	0.25	-4.51E-02	3.7
051006	1.81E-04	19.6	0.25	-4.51E-02	3.7
051007	1.81E-04	19.6	0.25	-4.51E-02	3.7
051008	1.81E-04	19.6	0.25	-4.51E-02	3.7
051009	1.81E-04	19.6	0.25	-4.51E-02	3.7
051010	1.81E-04	19.6	0.25	-4.51E-02	3.7
051011	1.81E-04	19.6	0.25	-4.51E-02	3.7
051012	1.81E-04	19.6	0.25	-4.51E-02	3.7
051013	1.81E-04	19.6	0.25	-4.51E-02	3.7
051014	1.81E-04	19.6	0.25	-4.51E-02	3.7
051015	1.81E-04	19.6	0.25	-4.51E-02	3.7
051016	1.81E-04	19.6	0.25	-4.51E-02	3.7
051017	1.81E-04	19.6	0.25	-4.51E-02	3.7
051018	1.81E-04	19.6	0.25	-4.51E-02	3.7
051019	1.81E-04	19.6	0.25	-4.51E-02	3.7
051020	1.81E-04	19.6	0.25	-4.51E-02	3.7
051021	1.81E-04	19.6	0.25	-4.51E-02	3.7
051022	1.81E-04	19.6	0.25	-4.51E-02	3.7
051023	1.81E-04	19.6	0.25	-4.51E-02	3.7
051024	1.81E-04	19.6	0.25	-4.51E-02	3.7
051101	1.81E-04	19.6	0.25	-4.51E-02	3.7
051102	1.81E-04	19.6	0.25	-4.51E-02	3.7
051103	1.81E-04	19.6	0.25	-4.51E-02	3.7
051104	1.81E-04	19.6	0.25	-4.51E-02	3.7
051105	1.81E-04	19.6	0.25	-4.51E-02	3.7
051106	1.81E-04	19.6	0.25	-4.51E-02	3.7
051107	1.81E-04	19.6	0.25	-4.51E-02	3.7
051108	1.81E-04	19.6	0.25	-4.51E-02	3.7
051109	1.81E-04	19.6	0.25	-4.51E-02	3.7
051110	1.81E-04	19.6	0.25	-4.51E-02	3.7
051111	1.81E-04	19.6	0.25	-4.51E-02	3.7
051112	1.81E-04	19.6	0.25	-4.51E-02	3.7
051113	1.81E-04	19.6	0.25	-4.51E-02	3.7
051114	1.81E-04	19.6	0.25	-4.51E-02	3.7
051115	1.81E-04	19.6	0.25	-4.51E-02	3.7
051116	1.81E-04	19.6	0.25	-4.51E-02	3.7
051117	1.81E-04	19.6	0.25	-4.51E-02	3.7
051118	1.81E-04	19.6	0.25	-4.51E-02	3.7
051119	1.81E-04	19.6	0.25	-4.51E-02	3.7
051120	1.81E-04	19.6	0.25	-4.51E-02	3.7
051121	1.81E-04	19.6	0.25	-4.51E-02	3.7
051122	1.81E-04	19.6	0.25	-4.51E-02	3.7
051123	1.81E-04	19.6	0.25	-4.51E-02	3.7
051124	1.81E-04	19.6	0.25	-4.51E-02	3.7
051201	1.81E-04	19.6	0.25	-4.51E-02	3.7
051202	1.81E-04	19.6	0.25	-4.51E-02	3.7
051203	1.81E-04	19.6	0.25	-4.51E-02	3.7
051204	1.81E-04	19.6	0.25	-4.51E-02	3.7
051205	1.81E-04	19.6	0.25	-4.51E-02	3.7
051206	1.81E-04	19.6	0.25	-4.51E-02	3.7
051207	1.81E-04	19.6	0.25	-4.51E-02	3.7
051208	1.81E-04	19.6	0.25	-4.51E-02	3.7
051209	1.81E-04	19.6	0.25	-4.51E-02	3.7
051210	1.81E-04	19.6	0.25	-4.51E-02	3.7
051211	1.81E-04	19.6	0.25	-4.51E-02	3.7
051212	1.81E-04	19.6	0.25	-4.51E-02	3.7
051213	1.81E-04	19.6	0.25	-4.51E-02	3.7
051214	1.81E-04	19.6	0.25	-4.51E-02	3.7
051215	1.81E-04	19.6	0.25	-4.51E-02	3.7
051216	1.81E-04	19.6	0.25	-4.51E-02	3.7
051217	1.81E-04	19.6	0.25	-4.51E-02	3.7
051218	1.81E-04	19.6	0.25	-4.51E-02	3.7
051219	1.81E-04	19.6	0.25	-4.51E-02	3.7
051220	1.81E-04	19.6	0.25	-4.51E-02	3.7
051221	1.81E-04	19.6	0.25	-4.51E-02	3.7
051222	1.81E-04	19.6	0.25	-4.51E-02	3.7
051223	1.81E-04	19.6	0.25	-4.51E-02	3.7
051224	1.81E-04	19.6	0.25	-4.51E-02	3.7
051301	1.81E-04	19.6	0.25	-4.51E-02	3.7
051302	1.81E-04	19.6	0.25	-4.51E-02	3.7
051303	1.81E-04	19.6	0.25	-4.51E-02	3.7
051304	1.81E-04	19.6	0.25	-4.51E-02	3.7
051305	1.81E-04	19.6	0.25	-4.51E-02	3.7
051306	1.81E-04	19.6	0.25	-4.51E-02	3.7
051307	1.81E-04	19.6	0.25	-4.51E-02	3.7
051308	1.81E-04	19.6	0.25	-4.51E-02	3.7
051309	1.81E-04	19.6	0.25	-4.51E-02	3.7
051310	1.81E-04	19.6	0.25	-4.51E-02	3.7
051311	1.81E-04	19.6	0.25	-4.51E-02	3.7
051312	1.81E-04	19.6	0.25	-4.51E-02	3.7
051313	1.81E-04	19.6	0.25	-4.51E-02	3.7
051314	1.81E-04	19.6	0.25	-4.51E-02	3.7
051315	1.81E-04	19.6	0.25	-4.51E-02	3.7
051316	1.81E-04	19.6	0.25	-4.51E-02	3.7
051317	1.81E-04	19.6	0.25	-4.51E-02	3.7
051318	1.81E-04	19.6	0.25	-4.51E-02	3.7
051319	1.81E-04	19.6	0.25	-4.51E-02	3.7
051320	1.81E-04	19.6	0.25	-4.51E-02	3.7
051321	1.81E-04	19.6	0.25	-4.51E-02	3.7
051322	1.81E-04	19.6	0.25	-4.51E-02	3.7
051323	1.81E-04	19.6	0.25	-4.51E-02	3.7
051324	1.81E-04	19.6	0.25	-4.51E-02	3.7
051401	1.81E-04	19.6	0.25	-4.51E-02	3.7
051402	1.81E-04	19.6	0.25	-4.51E-02	3.7
051403	1.81E-04	19.6	0.25	-4.51E-02	3.7
051404	1.81E-04	19.6	0.25	-4.51E-02	3.7
051405	1.81E-04	19.6	0.25	-4.51E-02	3.7
051406	1.81E-04	19.6	0.25	-4.51E-02	3.7
051407	1.81E-04	19.6	0.25	-4.51E-02	3.7
051408	1.81E-04	19.6	0.25	-4.51E-02	3.7
051409	1.81E-04	19.6	0.25	-4.51E-02	3.7
051410	1.81E-04	19.6	0.25	-4.51E-02	3.7
051411	1.81E-04	19.6	0.25	-4.51E-02	3.7
051412	1.81E-04	19.6	0.25	-4.51E-02	3.7
051413	1.81E-04	19.6	0.25	-4.51E-02	3.7
051414	1.81E-04	19.6	0.25	-4.51E-02	3.7
051415	1.81E-04	19.6	0.25	-4.51E-02	3.7
051416	1.81E-04	19.6	0.25	-4.51E-02	3.7
051417	1.81E-04	19.6	0.25	-4.51E-02	3.7
051418	1.81E-04	19.6	0.25	-4.51E-02	3.7
051419	1.81E-04	19.6	0.25	-4.51E-02	3.7
051420	1.81E-04	19.6	0.25	-4.51E-02	3.7
051421	1.81E-04	19.6	0.25	-4.51E-02	3.7
051422	1.81E-04	19.6	0.25	-4.51E-02	3.7
051423	1.81E-04	19.6	0.25	-4.51E-02	3.7
051424	1.81E-04	19.6	0.25	-4.51E-02	3.7
051501	1.81E-04	19.6	0.25	-4.51E-02	3.7
051502	1.81E-04	19.6	0.25	-4.51E-02	3.7
051503	1.81E-04	19.6	0.25	-4.51E-02	3.7
051504	1.81E-04	19.6	0.25	-4.51E-02	3.7
051505	1.81E-04	19.6	0.25	-4.51E-02	3.7
051506	1.81E-04	19.6	0.25	-4.51E-02	3.7
051507	1.81E-04	19.6	0.25	-4.51E-02	3.7
051508	1.81E-04	19.6	0.25	-4.51E-02	3.7
051509	1.81E-04	19.6	0.25	-4.51E-02	3.7
051510	1.81E-04	19.6	0.25	-4.51E-02	3.7
051511	1.81E-04	19.6	0.25	-4.51E-02	3.7
051512	1.81E-04	19.6	0.25	-4.51E-02	3.7
051513	1.81E-04	19.6	0.25	-4.51E-02	3.7
051514	1.81E-04	19.6	0.25	-4.51E-02	3.7
051515	1.81E-04	19.6	0.25	-4.51E-02	3.7
051516	1.81E-04	19.6	0.25	-4.51E-02	3.7
051517	1.81E-04	19.6	0.25	-4.51E-02	3.7
051518	1.81E-04	19.6	0.25	-4.51E-02	3.7
051519	1.81E-04	19.6	0.25	-4.51E-02	3.7
051520	1.81E-04	19.6	0.25	-4.51E-02	3.7
051521	1.81E-04	19.6	0.25	-4.51E-02	3.7
051522	1.81E-04	19.6	0.25	-4.51E-02	3.7
051523	1.81E-04	19.6	0.25	-4.51E-02	3.7
051524	1.81E-04	19.6	0.25	-4.51E-02	3.7
051601	1.81E-04	19.6	0.25	-4.51E-02	3.7
051602	1.81E-04	19.6	0.25	-4.51E-02	3.7
051603	1.81E-04	19.6	0.25	-4.51E-02	3.7
051604	1.81E-04	19.6	0.25	-4.51E-02	3.7
051605	1.81E-04	19.6	0.25	-4.51E-02	3.7
051606	1.81E-04	19.6	0.25	-4.51E-02	3.7
051607	1.81E-04	19.6	0.25	-4.51E-02	3.7
051608	1.81E-04	19.6	0.25	-4.51E-02	3.7
051609	1.81E-04	19.6	0.25	-4.51E-02	3.7
051610	1.81E-04	19.6	0.25	-4.51E-02	3.7
051611	1.81E-04	19.6	0.25	-4.51E-02	3.7
051612	1.81E-04	19.6	0.25	-4.51E-02	3.7
051613	1.81E-04	19.6	0.25	-4.51E-02	3.7
051614	1.81E-04	19.6	0.25	-4.51E-02	3.7
051615	1.81E-04	19.6	0.25	-4.51E-02	3.7
051616	1.81E-04	19.6	0.25	-4.51E-02	3.7
051617	1.81E-04	19.6	0.25	-4.51E-02	3.7
051618	1.81E-04	19.6	0.25	-4.51E-02	3.7
051619	1.81E-04	19.6	0.25	-4.51E-02	3.7
051620	1.81E-04	19.6	0.25	-4.51E-02	3.7
051621	1.81E-04	19.6	0.25	-4.51E-02	3.7
051622	1.81E-04	19.6	0.25	-4.51E-02	3.7
051623	1.81E-04	19.6	0.25	-4.51E-02	3.7
051624	1.81E-04	19.6	0.25	-4.51E-02	3.7
051701	1.81E-04	19.6	0.25	-4.51E-02	3.7
051702	1.81E-04	19.6	0.25	-4.51E-02	3.7
051703	1.81E-04	19.6	0.25	-4.51E-02	3.7
051704	1.81E-04	19.6	0.25	-4.51E-02	3.7
051705	1.81E-04	19.6	0.25	-4.51E-02	3.7
051706	1.81E-04	19.6	0.25	-4.51E-02	3.7
051707	1.81E-04	19.6	0.25	-4.51E-02	3.7
051708	1.81E-04	19.6	0.25	-4.51E-02	3.7
051709	1.81E-04	19.6	0.25	-4.51E-02	3.7
051710	1.81E-04	19.6	0.25	-4.51E-02	3.7
051711	1.81E-04	19.6	0.25	-4.51E-02	3.7
051712	1.81E-04	19.6	0.25	-4.51E-02	3.7
051713	1.81E-04	19.6	0.25	-4.51E-02	3.7
051714	1.81E-04	19.6	0.25	-4.51E-02	3.7
051715	1.81E-04	19.6	0.25	-4.51E-02	3.7
051716	1.81E-04	19.6	0.25	-4.51E-02	3.7
051717	1.81E-04	19.6	0.25	-4.51E-02	3.7
051718	1.81E-04	19.6	0.25	-4.51E-02	3.7
051719	1.81E-04	19.6	0.25	-4.51E-02	3.7
051720	1.81E-04	19.6	0.25	-4.51E-02	3.7
051721	1.81E-04	19.6	0.25	-4.51E-02	3.7
051722	1.81E-04	19.6	0.25	-4.51E-02	3.7
051723	1.81E-04	19.6	0.25	-4.51E-02	3.7
051724	1.81E-04	19.6	0.25	-4.51E-02	3.7
051801	1.81E-04	19.6	0.25	-4.51E-02	3.7
051802	1.81E-04	19.6	0.25	-4.51E-02	3.7
051803	1.81E-04	19.6	0.25	-4.51E-02	3.7
051804	1.81E-04	19.6	0.25	-4.51E-02	3.7
051805	1.81E-04	19.6	0.25	-4.51E-02	3.7
051806	1.81E-04	19.6	0.25	-4.51E-02	3.7
051807	1.81E-04	19.6	0.25	-4.51E-02	3.7
051808	1.81E-04	19.6	0.25	-4.51E-02	3.7
051809	1.81E-04	19.6	0.25	-4.51E-02	3.7
051810	1.81E-04	19.6	0.25	-4.51E-02	3.7
051811	1.81E-04	19.6	0.25	-4.51E-02	3.7
051812	1.81E-04	19.6	0.25	-4.51E-02	3.7
051813	1.81E-04	19.6	0.25	-4.51E-02	3.7
051814	1.81E-04	19.6	0.25	-4.51E-02	3.7
051815	1.81E-04	19.6	0.25	-4.51E-02	3.7
051816	1.81E-04	19.6	0.25	-4.51E-02	3.7
051817	1.81E-04	19.6	0.25	-4.51E-02	3.7
051818	1.81E-04	19.6	0.25	-4.51E-02	3.7
051819	1.81E-04	19.6	0.25	-4.51E-02	3.7
051820	1.81E-04	19.6	0.25	-4.51E-02	3.7
051821	1.81E-04	19.6	0.25	-4.51E-02	3.7
051822	1.81E-04	19.6	0.25	-4.51E-02	3.7
051823	1.81E-04	19.6	0.25	-4.51E-02	3.7
051824	1.81E-04	19.6	0.25	-4.51E-02	3.7
051901	1.81E-04	19.6	0.25	-4.51E-02	3.7
051902	1.81E-04	19.6	0.25	-4.51E-02	3.7
051903	1.81E-04	19.6	0.25	-4.51E-02	3.7
051904	1.81E-04	19.6	0.25	-4.51E-02	3.7
051905	1.81E-04	19.6	0.25	-4.51E-02	3.7
051906	1.81E-04	19.6	0.25	-4.51E-02	3.7
051907	1.81E-04	19.6	0.25	-4.51E-02	3.7
051908	1.81E-04	19.6	0.25	-4.51E-02	3.7
051909	1.81E-04	19.6	0.25	-4.51E-02	3.7
051910	1.81E-04	19.6	0.25	-4.51E-02	3.7
051911	1.81E-04	19.6	0.25	-4.51E-02	3.7
051912	1.81E-04	19.6	0.25	-4.51E-02	3.7
051913	1.81E-04	19.6	0.25	-4.51E-02	3.7
051914	1.81E-04	19.6	0.25	-4.51E-02	3.7
051915	1.81E-04	19.6	0.25	-4.51E-02	3.7
051916	1.81E-04	19.6	0.25	-4.51E-02	3.7
051917	1.81E-04	19.6	0.25	-4.51E-02	3.7
051918	1.81E-04	19.6	0.25	-4.51E-02	3.7
051919	1.81E-04	19.6	0.25	-4.51E-02	3.7
051920	1.81E-04	19.6	0.25	-4.51E-02	3.7
051921	1.81E-04	19.6	0.25	-4.51E-02	3.7
051922	1.81E-04	19.6	0.25	-4.51E-02	3.7
051923	1.81E-04	19.6	0.25	-4.51E-02	3.7
051924	1.81E-04	19.6	0.25	-4.51E-02	3.7
052001	1.81E-04	19.6	0.25	-4.51E-02	3.7
052002	1.81E-04	19.6	0.25	-4.51E-02	3.7
052003	1.81E-04	19.6	0.25	-4.51E-02	3.7
052004	1.81E-04	19.6	0.25	-4.51E-02	3.7
052005	1.81E-04	19.6	0.25	-4.51E-02	3.7
052006	1.81E-04	19.6	0.25	-4.51E-02	3.7
052007	1.81E-04	19.6	0.25	-4.51E-02	3.7
052008	1.81E-04	19.6	0.25	-4.51E-02	3.7
052009	1.81E-04	19.6	0.25	-4.51E-02	3.7
052010	1.81E-04	19.6	0.25	-4.51E-02	3.7
052011	1.81E-04	19.6	0.25	-4.51E-02	3.7
052012	1.81E-04	19.6	0.25	-4.51E-02	3.7
052013	1.81E-04	19.6	0.25	-4.51E-02	3.7
052014	1.81E-04	19.6	0.25	-4.51E-02	3.7
052015	1.81E-04	19.6	0.25	-4.51E-02	3.7
052016	1.81E-04	19.6	0.25	-4.51E-02	3.7
052017	1.81E-04	19.6	0.25	-4.51E-02	3.7
052018	1.81E-04	19.6	0.25	-4.51E-02	3.7
052019	1.81E-04	19.6	0.25	-4.51E-02	3.7
052020	1.81E-04	19.6	0.25	-4.51E-02	3.7
052021	1.81E-04	19.6	0.25	-4.51E-02	3.7
052022	1.81E-04	19.6	0.25	-4.51E-02	3.7
052023	1.81E-04	19.6	0.25	-4.51E-02	3.7
052024	1.81E-04	19.6	0.25	-4.51E-02	3.7
052101	1.81E-04	19.6	0.25	-4.51E-02	3.7
052102	1.81E-04	19.6	0.25	-4.51E-02	3.7
052103	1.81E-04	19.6	0.25	-4.51E-02	3.7
052104	1.81E-04	19.6	0.25	-4.51E-02	3.7
052105	1.81E-04	19.6	0.25	-4.51E-02	3.7
052106	1.81E-04	19.6	0.25	-4.51E-02	3.7
052107	1.81E-04	19.6	0.25	-4.51E-02	3.7
052108	1.81E-04	19.6	0.25	-4.51E-02	3.7
052109	1.81E-04	19.6	0.25	-4.51E-02	3.7
052110	1.81E-04	19.6	0.25	-4.51E-02	3.7
052111	1.81E-04	19.6	0.25	-4.51E-02	3.7
052112	1.81E-04	19.6	0.25	-4.51E-02	3.7
052113	1.81E-04	19.6	0.25	-4.51E-02	3.7
052114	1.81E-04	19.6	0.25	-4.51E-02	3.7
052115	1.81E-04	19.6	0.25	-4.51E-02	3.7
052116	1.81E-04	19.6	0.25	-4.51E-02	3.7
052117	1.81E-04	19.6	0.25	-4.51E-02	3.7
052118	1.81E-04	19.6	0.25	-4.51E-02	3.7
052119	1.81E-04	19.6	0.25	-4.51E-02	3.7
052120	1.81E-04	19.6	0.25	-4.51E-02	3.7
052121	1.81E-04	19.6	0.25	-4.51E-02	3.7
052122	1.81E-04	19.6	0.25	-4.51E-02	3.7
052123	1.81E-04	19.6	0.25	-4.51E-02	3.7
052124	1.81E-04	19.6	0.25	-4.51E-02	3.7
052201	1.81E-04	19.6	0.25	-4.51E-02	3.7
052202	1.81E-04	19.6	0.25	-4.51E-02	3.7
052203	1.81E-04	19.6	0.25	-4.51E-02	3.7
052204	1.81E-04	19.6	0.25	-4.51E-02	3.7
052205	1.81E-04	19.6	0.25	-4.51E-02	3.7
052206	1.81E-04	19.6	0.25	-4.51E-02	3.7
052207	1.81E-04	19.6	0.25	-4.51E-02	3.7
052208	1.81E-04	19.6	0.25	-4.51E-02	3.7
052209	1.81E-04	19.6	0.25	-4.51E-02	3.7
052210	1.81E-04	19.6	0.25	-4.51E-02	3.7
052211	1.81E-04	19.6	0.25	-4.51E-02	3.7
052212	1.81E-04	19.6	0.25	-4.51E-02	3.7
052213	1.81E-04	19.6	0.25	-4.51E-02	3.7
052214	1.81E-04	19.6	0.25	-4.51E-02	3.7
052215	1.81E-04	19.6	0.25	-4.51E-02	3.7
052216	1.81E-04	19.6	0.25	-4.51E-02	3.7
052217	1.81E-04	19.6	0.25	-4.51E-02	3.7
052218	1.81E-04	19.6	0.25	-4.51E-02	3.7
052219	1.81E-04	19.6	0.25	-4.51E-02	3.7
052220	1.81E-04	19.6	0.25	-4.51E-02	3.7
052221	1.81E-04	19.6	0.25	-4.51E-02	3.7
052222	1.81E-04	19.6	0.25	-4.51E-02	3.7
052223	1.81E-04	19.6	0.25	-4.51E-02	3.7
052224	1.81E-04	19.6	0.25	-4.51E-02	3.7
052301	1.81E-04	19.6	0.25	-4.51E-02	3.7
052302	1.81E-04	19.6	0.25	-4.51E-02	3.7
052303	1.81E-04	19.6	0.25	-4.51E-02	3.7
052304	1.81E-04	19.6	0.25	-4.51E-02	3.7
052305	1.81E-04	19.6	0.25	-4.51E-02	3.7
052306	1.81E-04	19.6	0.25	-4.51E-02	3.7
052307	1.81E-04	19.6	0.25	-4.51E-02	3.7
052308	1.81E-04	19.6	0.25	-4.51E-02	3.7
052309	1.81E-04	19.6	0.25	-4.51E-02	3.7
052310	1.81E-04	19.6	0.25	-4.51E-02	3.7
052311	1.81E-04	19.6	0.25	-4.51E-02	3.7
052312	1.81E-04	19.6	0.25	-4.51E-02	3.7
052313	1.81E-04	19.6	0.25	-4.51E-02	3.7
052314	1.81E-04	19.6	0.25	-4.51E-02	3.7
052315	1.81E-04	19.6	0.25	-4.51E-02	3.7
052316	1.81E-04	19.6	0.25	-4.51E-02	3.7
052317	1.81E-04	19.6	0.25	-4.51E-02	3.7
052318	1.81E-04	19.6	0.25	-4.51E-02	3.7
052319	1.81E-04	19.6	0.25	-4.51E-02	3.7
052320	1.81E-04	19.6	0.25	-4.51E-02	3.7
052321	1.81E-04	19.6	0.25	-4.51E-02	3.7
052322	1.81E-04	19.6	0.25	-4.51E-02	3.7
052323	1.81E-04	19.6	0.25	-4.51E-02	3.7
052324	1.81E-04	19.6	0.25	-4.51E-02	3.7
052401	1.81E-04	19.6	0.25	-4.51E-02	3.7
052402	1.81E-04	19.6	0.25	-4.51E-02	3.7
052403	1.81E-04	19.6	0.25	-4.51E-02	3.7
052404	1.81E-04	19.6	0.25	-4.51E-02	3.7
